,find_condominio,find_iptu,find_m_quadrado,is_academia,is_apertamento,is_churrasqueira,is_elevador,is_mobiliado,is_piscina,is_portaria,is_salao_festa,is_varanda,n_banheiros,n_garagens,n_quartos,expensive,Bairro
34485,1.0,1.0,58.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Imbiribeira
17240,480.0,0.0,59.0,0,1,1,0,0,1,0,0,0,2,1,3,1,Ponto de Parada
9721,0.0,0.0,98.0,1,1,1,1,1,1,1,1,1,4,2,4,1,Pina
37595,550.0,125.0,55.0,0,1,0,1,0,1,1,1,1,2,1,2,1,Graças
27845,1.0,1.0,47.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Boa Viagem
22355,1.0,1.0,86.0,0,1,1,1,0,1,1,1,0,2,2,3,1,Prado
44030,630.0,130.0,40.0,1,1,1,1,0,1,1,1,1,1,1,1,1,Boa Viagem
11300,1200.0,500.0,150.0,0,1,0,1,0,1,0,1,0,4,2,4,1,Graças
64961,890.0,200.0,58.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Apipucos
31249,650.0,190.0,91.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
68752,745.0,1.0,90.0,1,1,1,1,0,1,1,1,1,3,2,4,1,Boa Viagem
26934,1068.0,393.0,92.0,1,1,1,1,0,1,1,0,0,1,1,3,1,Casa Amarela
44309,0.0,0.0,100.0,0,1,0,0,0,0,0,0,0,2,1,3,0,Boa Viagem
69211,0.0,0.0,69.0,1,1,1,0,0,1,0,1,0,1,1,3,1,Casa Forte
21520,0.0,0.0,80.0,0,1,0,1,0,0,0,0,0,2,2,3,1,Boa Viagem
71278,0.0,0.0,28.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Imbiribeira
14560,700.0,300.0,87.0,1,1,1,1,1,1,1,1,1,2,2,3,1,Madalena
52699,1.0,1.0,48.0,0,1,0,1,0,1,1,0,1,2,1,2,1,Boa Viagem
46831,800.0,353.0,90.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Madalena
22178,606.0,117.0,51.0,0,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
6708,700.0,0.0,120.0,0,1,0,1,1,0,0,1,1,1,1,3,1,Boa Viagem
67069,750.0,130.0,82.0,0,1,0,1,1,0,0,0,1,2,1,3,0,Iputinga
39737,-1.0,-1.0,150.0,0,1,0,1,0,0,1,1,1,2,2,4,1,Boa Viagem
38567,1.0,1.0,97.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Torre
16503,250.0,100.0,55.0,1,1,1,0,0,1,1,1,1,2,1,2,1,Várzea
48627,650.0,200.0,80.0,1,1,0,1,1,1,1,1,0,3,1,2,1,Casa Amarela
9348,730.0,213.0,75.0,1,1,1,1,0,1,1,1,0,3,1,3,1,Casa Forte
70750,0.0,0.0,44.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
11306,1.0,2.0,94.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Parnamirim
40310,1.0,1.0,75.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Encruzilhada
53573,0.0,0.0,111.0,0,1,0,1,0,0,1,1,1,1,1,3,1,Boa Viagem
70302,0.0,0.0,85.0,0,1,0,0,0,1,1,0,0,2,2,3,1,Rosarinho
69848,150.0,58.0,68.0,0,1,1,0,0,0,0,0,0,2,1,3,0,Boa Viagem
3230,0.0,0.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
28089,0.0,0.0,25.0,1,1,0,1,0,0,1,1,0,1,1,1,0,Boa Vista
56819,0.0,0.0,23.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
60697,1.0,1.0,55.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Santo Amaro
71560,0.0,0.0,45.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
7003,-1.0,-1.0,36.0,1,1,0,1,0,1,1,1,0,1,1,1,1,Poço
26770,1.0,1.0,36.0,1,1,0,1,0,1,1,1,0,1,1,2,0,Dois Unidos
29018,700.0,289.0,120.0,0,1,0,1,0,0,1,1,0,1,1,3,1,Boa Viagem
60412,600.0,1.0,67.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Ilha do Retiro
52689,0.0,0.0,60.0,0,1,1,1,1,1,1,1,0,2,1,3,0,Encruzilhada
57656,0.0,0.0,49.0,0,1,0,0,0,1,1,1,0,1,1,2,1,Casa Amarela
41753,0.0,0.0,108.0,0,1,1,1,0,1,1,1,0,2,2,3,1,Boa Viagem
49696,0.0,0.0,56.0,0,1,0,0,0,0,0,1,0,1,1,2,0,Iputinga
36342,520.0,145.0,60.0,0,1,1,1,1,1,1,1,0,1,1,2,1,Boa Viagem
10979,1.0,1.0,51.0,0,1,0,1,0,1,1,0,1,2,1,2,1,Boa Viagem
46298,606.0,106.0,70.0,0,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
11112,600.0,1.0,40.0,0,1,1,1,0,1,1,1,0,1,1,1,0,Casa Amarela
74884,650.0,120.0,40.0,1,1,1,1,1,1,1,1,0,1,1,1,0,Madalena
41260,1.0,1.0,51.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Parnamirim
68769,512.0,180.0,56.0,1,1,1,0,0,1,1,1,1,2,1,2,1,Cordeiro
34356,465.0,120.0,45.0,0,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
74679,0.0,0.0,49.0,0,1,0,0,0,0,0,0,1,1,1,2,0,Sancho
10493,0.0,0.0,94.0,0,0,0,0,0,0,0,0,0,2,3,4,1,San Martin
14805,500.0,500.0,59.0,1,1,0,1,0,1,1,1,1,1,1,2,1,Parnamirim
39743,0.0,0.0,63.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Boa Viagem
22276,1.0,1.0,45.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Imbiribeira
40086,450.0,158.0,56.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Boa Viagem
38633,603.0,92.0,35.0,1,1,0,1,0,1,0,1,0,1,1,1,0,Poço
25144,1.0,1.0,65.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Casa Amarela
73221,1150.0,345.0,98.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Boa Viagem
12974,708.0,184.0,49.0,1,1,0,0,0,1,0,1,0,1,1,2,1,Boa Viagem
22773,261.0,1.0,147.0,0,0,0,0,0,0,0,0,0,1,2,3,1,Cordeiro
30442,606.0,117.0,51.0,0,1,0,0,0,1,1,1,0,1,1,2,1,Boa Viagem
36793,0.0,0.0,61.0,0,1,1,1,0,1,1,1,0,1,1,3,1,Boa Viagem
55045,1.0,1.0,67.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Ilha do Retiro
45547,0.0,0.0,33.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Viagem
67961,1.0,1.0,50.0,1,1,0,1,0,1,1,1,0,1,1,2,1,Casa Amarela
54982,1.0,1.0,31.0,0,1,0,0,0,1,0,1,0,1,0,1,0,Graças
23860,698.0,223.0,52.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Boa Viagem
66364,600.0,150.0,56.0,0,1,1,1,1,1,1,1,0,1,1,2,1,Torreão
1839,0.0,0.0,99.0,1,1,1,1,0,1,1,1,1,3,2,3,1,Boa Viagem
35829,0.0,0.0,130.0,0,1,0,0,0,0,0,0,0,3,1,3,1,Boa Viagem
65806,880.0,300.0,98.0,1,1,0,1,0,1,0,1,1,1,2,3,1,Boa Viagem
5046,1.0,1.0,92.0,0,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
37293,1.0,1.0,90.0,1,1,0,1,0,1,1,1,1,3,2,3,1,Madalena
50305,730.0,176.0,75.0,1,1,0,1,0,0,1,1,0,1,2,3,1,Encruzilhada
50274,650.0,147.0,89.0,0,1,0,1,0,0,1,1,0,2,1,3,1,Graças
22596,1.0,1.0,63.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Boa Viagem
4316,250.0,100.0,50.0,1,1,1,0,0,1,1,1,1,2,1,2,0,Várzea
61174,300.0,150.0,45.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Jardim São Paulo
34325,0.0,0.0,34.0,0,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
66649,494.0,168.0,61.0,1,1,0,1,0,1,1,1,0,1,1,3,1,Boa Viagem
58981,800.0,187.0,83.0,0,1,1,1,0,0,1,1,0,2,1,2,0,Casa Amarela
2774,850.0,169.0,130.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Boa Viagem
32020,300.0,1.0,50.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Jardim São Paulo
53213,400.0,100.0,65.0,0,1,0,1,1,1,0,1,1,2,1,3,1,Torre
41247,1.0,1.0,63.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Boa Viagem
58312,1220.0,406.0,147.0,0,1,0,1,0,0,1,1,1,2,3,3,1,Boa Viagem
17177,1.0,1.0,63.0,1,1,1,1,0,1,0,1,0,2,1,3,1,Imbiribeira
2113,1.0,1.0,105.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Casa Forte
53184,820.0,0.0,62.0,0,1,1,0,0,1,0,0,0,1,0,2,0,Encruzilhada
37154,2.0,2.0,44.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Boa Viagem
20982,441.0,145.0,64.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Barro
44085,1.0,1.0,85.0,1,1,0,1,0,1,1,1,1,3,2,3,1,Graças
33492,1.0,1.0,130.0,0,1,0,0,0,0,0,0,0,4,2,4,1,Boa Viagem
72560,980.0,366.0,105.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Madalena
67187,0.0,0.0,29.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Boa Vista
46912,830.0,0.0,76.0,0,1,0,1,0,0,0,0,1,1,1,3,0,Madalena
19514,0.0,0.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
20963,0.0,0.0,56.0,0,1,0,0,0,0,0,1,1,1,1,2,0,Iputinga
72137,358.0,62.0,59.0,0,1,0,0,0,0,0,0,1,2,1,3,0,Recife
42461,1150.0,329.0,91.0,0,1,0,1,0,1,1,1,1,1,2,3,1,Boa Viagem
38816,1.0,1.0,57.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Boa Viagem
4958,730.0,80.0,36.0,0,1,0,1,0,1,1,1,0,1,1,1,0,Tamarineira
66860,1100.0,186.0,83.0,0,1,0,1,0,0,1,1,1,2,1,3,1,Boa Viagem
51766,0.0,0.0,150.0,0,0,0,0,0,0,0,0,0,2,1,3,1,Iputinga
3405,420.0,0.0,90.0,0,1,0,0,0,0,0,0,1,2,1,2,0,Iputinga
67164,10.0,10.0,89.0,0,1,0,1,0,1,0,1,1,2,2,3,1,Imbiribeira
59662,1.0,1.0,47.0,1,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
70699,1.0,1.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
61892,482.0,52.0,25.0,1,1,1,1,1,1,1,1,0,1,1,1,0,Boa Viagem
66781,960.0,0.0,97.0,0,1,1,1,0,0,1,1,0,3,1,3,1,Boa Viagem
29163,895.0,322.0,86.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Boa Viagem
56143,1.0,1.0,73.0,0,1,1,1,0,1,1,1,1,1,1,3,1,Campo Grande
57400,948.0,310.0,88.0,0,1,0,0,0,0,1,0,0,3,2,3,1,Boa Viagem
797,1780.0,323.0,71.0,1,1,0,1,0,1,1,0,0,2,1,2,0,Boa Viagem
46172,1.0,1.0,90.0,1,1,0,1,0,1,1,1,1,3,2,3,1,Madalena
14855,0.0,0.0,40.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Madalena
14191,1.0,1.0,63.0,1,1,1,0,0,1,1,1,0,1,1,3,0,Imbiribeira
57301,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
39863,1.0,1.0,72.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Encruzilhada
7222,1.0,1.0,37.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
19393,1.0,1.0,50.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Pina
57878,4.0,4.0,92.0,1,1,1,1,0,1,1,1,1,3,3,3,1,Poço
69664,850.0,258.0,90.0,0,1,0,1,0,1,1,1,0,1,2,3,1,Boa Viagem
11793,1.0,1.0,71.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Várzea
74665,1.0,1.0,147.0,0,1,0,0,0,0,0,0,0,2,2,4,1,Parnamirim
43377,1.0,1.0,35.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Espinheiro
36971,646.0,156.0,35.0,1,1,1,1,0,1,1,1,1,1,1,1,1,Boa Viagem
22947,1.0,1.0,35.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Recife
6231,11.0,11.0,58.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Imbiribeira
68827,0.0,0.0,60.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Boa Vista
27469,0.0,0.0,130.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Aflitos
26543,1.0,1.0,56.0,0,1,0,1,0,0,0,1,1,2,1,2,0,Iputinga
40094,0.0,0.0,82.0,0,1,0,0,0,0,1,1,0,1,1,3,0,Iputinga
47910,520.0,129.0,51.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Casa Amarela
26637,1390.0,455.0,113.0,0,1,0,1,0,1,1,1,1,1,2,4,1,Casa Amarela
48647,1.0,1.0,37.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Vista
73694,838.0,0.0,67.0,0,1,1,1,0,1,0,0,1,3,1,3,1,Boa Viagem
73112,0.0,0.0,73.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Encruzilhada
6185,1.0,1.0,36.0,0,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
9190,1.0,1.0,67.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Madalena
30905,1.0,1.0,46.0,1,1,1,0,0,1,1,1,0,2,1,2,0,Várzea
65990,1.0,1.0,56.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Parnamirim
48222,1.0,1.0,33.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Pina
46270,-1.0,-1.0,51.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Madalena
25263,11.0,11.0,55.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Santo Amaro
59152,0.0,0.0,57.0,1,1,1,1,1,1,1,1,1,1,1,2,0,Santo Amaro
58883,944.0,161.0,50.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Pina
26748,3.0,3.0,31.0,1,1,1,1,1,1,1,1,1,1,1,1,0,Pina
59559,1.0,1.0,48.0,1,1,1,1,0,1,0,1,1,2,1,2,1,Boa Viagem
43065,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
3385,1.0,1.0,84.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Encruzilhada
21818,1.0,1.0,84.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Rosarinho
10473,0.0,0.0,56.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Caxangá
58165,570.0,100.0,47.0,0,1,0,1,0,1,0,1,0,2,1,2,0,Madalena
29331,0.0,0.0,10.0,0,1,0,0,0,1,0,1,1,3,4,4,1,Aflitos
2201,1.0,1.0,36.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Boa Viagem
28302,1.0,1.0,63.0,1,1,0,1,0,1,1,1,1,3,1,2,1,Tamarineira
51458,0.0,0.0,61.0,1,1,1,1,0,1,0,1,1,1,1,3,1,Zumbi
36521,0.0,136.0,118.0,0,0,1,0,0,0,0,0,0,4,3,3,1,Ipsep
53168,620.0,155.0,65.0,0,1,1,1,0,1,1,1,1,1,1,2,0,Encruzilhada
66189,1.0,1.0,92.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Poço
74384,521.0,205.0,72.0,1,1,1,1,0,1,1,1,1,2,2,2,1,Boa Viagem
11832,900.0,330.0,128.0,0,1,0,1,0,0,0,1,1,3,1,3,1,Tamarineira
72423,1150.0,280.0,90.0,0,1,0,1,0,1,1,1,0,3,2,3,1,Boa Viagem
30512,1.0,1.0,43.0,1,1,1,0,0,1,1,1,0,2,1,2,0,Várzea
15104,0.0,0.0,62.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Boa Viagem
8028,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,3,4,4,1,Poço
33503,0.0,0.0,80.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Boa Viagem
53034,0.0,0.0,62.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Casa Amarela
28268,0.0,0.0,47.0,1,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
20541,0.0,0.0,45.0,0,1,1,1,0,1,1,0,1,1,1,2,0,Caxangá
18901,0.0,0.0,77.0,0,1,1,1,0,1,0,0,0,2,1,3,0,Tamarineira
20923,0.0,0.0,89.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Rosarinho
10519,1.0,1.0,36.0,0,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
220,675.0,200.0,74.0,0,1,0,1,0,1,0,0,0,3,1,3,0,Rosarinho
642,1.0,1.0,49.0,1,1,0,0,0,1,1,1,0,1,1,2,1,Torre
56636,1.0,2.0,40.0,1,1,1,0,0,0,1,1,0,1,1,2,0,Dois Unidos
6531,590.0,120.0,110.0,0,1,0,0,0,0,0,1,1,2,1,3,0,Boa Vista
49139,1.0,1.0,45.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
11689,1.0,1.0,51.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Encruzilhada
31690,525.0,220.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
51708,0.0,0.0,27.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Vista
72046,1000.0,0.0,130.0,0,1,0,1,0,0,1,0,1,3,1,3,1,Boa Viagem
51659,660.0,192.0,54.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Pina
45368,0.0,0.0,46.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Torreão
42637,0.0,0.0,39.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Pina
64430,1171.0,179.0,95.0,0,1,0,0,0,0,0,0,1,2,1,3,1,Boa Viagem
50292,500.0,76.0,33.0,0,1,0,1,1,1,1,1,0,1,1,1,0,Encruzilhada
29850,0.0,0.0,51.0,1,1,1,1,0,1,0,1,1,2,1,2,0,Várzea
68320,111.0,111.0,27.0,1,1,0,0,0,0,1,1,0,1,1,1,0,Boa Viagem
17191,0.0,0.0,51.0,0,1,1,0,0,1,1,1,0,1,1,2,1,Boa Viagem
71040,1.0,1.0,29.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Boa Vista
13830,1400.0,300.0,69.0,0,1,0,0,1,0,0,0,1,2,1,2,0,Boa Viagem
31396,0.0,0.0,73.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Campo Grande
62200,1.0,1.0,59.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Madalena
66600,441.0,145.0,64.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Barro
10549,1.0,1.0,44.0,1,1,0,1,0,1,1,1,0,2,1,2,1,Boa Viagem
53063,1200.0,311.0,126.0,0,1,0,0,0,0,0,0,1,1,1,3,1,Boa Viagem
25654,0.0,0.0,48.0,1,1,1,1,0,1,0,1,1,1,1,2,1,Boa Vista
59469,0.0,0.0,45.0,0,1,1,1,0,1,0,0,0,2,1,2,0,Boa Viagem
13648,250.0,130.0,28.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Imbiribeira
44192,360.0,0.0,57.0,1,1,1,1,1,1,0,1,0,1,1,2,1,Santo Amaro
30620,570.0,268.0,87.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
58637,10.0,10.0,89.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Boa Viagem
37948,0.0,0.0,30.0,1,1,0,1,0,1,1,1,0,1,1,1,1,Boa Viagem
23685,780.0,162.0,71.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Campo Grande
21673,1.0,1.0,57.0,1,1,0,1,0,1,1,0,1,2,1,2,1,Santo Amaro
8189,1011.0,1.0,85.0,0,1,0,0,0,1,0,0,1,1,2,3,1,Rosarinho
7030,1.0,1.0,24.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Boa Viagem
57751,1.0,1.0,32.0,1,1,1,1,0,1,1,1,1,1,1,1,1,Boa Viagem
35330,315.0,0.0,35.0,0,1,1,1,0,1,0,0,1,1,1,1,0,Espinheiro
1679,500.0,0.0,61.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Zumbi
60978,0.0,0.0,67.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Ilha do Retiro
48211,2.0,2.0,44.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Boa Viagem
20961,1.0,1.0,63.0,0,1,0,1,0,1,1,1,0,2,1,3,1,Espinheiro
43951,388.0,99.0,54.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Iputinga
32035,1.0,1.0,42.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Tejipió
33004,0.0,0.0,55.0,1,1,0,1,0,1,0,1,1,1,1,2,0,Várzea
47651,1.0,1.0,24.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Viagem
19772,1.0,1.0,80.0,1,1,0,0,0,0,1,0,0,1,1,2,1,Casa Amarela
52932,1.0,2.0,100.0,0,1,1,1,0,1,1,1,0,1,2,3,1,Boa Viagem
32331,1.0,1.0,147.0,0,1,0,1,0,0,1,1,1,1,2,4,1,Parnamirim
23046,500.0,1.0,61.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Zumbi
42170,1.0,1.0,63.0,0,1,0,1,0,1,1,0,1,3,1,3,1,Boa Viagem
61150,1.0,1.0,94.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Parnamirim
25413,0.0,0.0,47.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Boa Viagem
58383,0.0,0.0,25.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Vista
47955,1.0,1.0,56.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Santo Amaro
15449,0.0,0.0,90.0,0,1,0,0,0,1,1,1,0,2,2,3,1,Espinheiro
72724,0.0,0.0,117.0,0,1,0,1,0,0,1,1,1,3,0,3,1,Boa Viagem
23068,1500.0,225.0,120.0,0,1,0,1,0,0,0,1,1,1,3,3,1,Casa Forte
27020,350.0,1.0,62.0,0,1,0,1,0,1,1,0,0,2,1,2,1,São José
35619,1.0,1.0,63.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Imbiribeira
45430,1.0,1.0,91.0,1,1,1,1,0,1,0,1,1,1,2,3,1,Boa Viagem
42198,521.0,205.0,71.0,1,1,1,1,0,0,1,1,0,1,2,2,1,Boa Viagem
48777,645.0,156.0,35.0,1,1,0,0,0,1,0,1,1,1,1,1,1,Boa Viagem
34518,1780.0,323.0,72.0,1,1,0,1,0,1,1,0,0,2,1,2,0,Boa Viagem
45693,2.0,2.0,47.0,1,1,0,1,0,1,1,0,0,2,1,2,1,Boa Viagem
8221,1300.0,320.0,145.0,0,1,0,0,0,0,1,0,0,2,2,4,1,Torreão
42773,465.0,120.0,45.0,0,1,0,1,0,1,1,1,0,1,1,1,1,Boa Viagem
21602,500.0,200.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Cordeiro
50602,315.0,119.0,45.0,1,1,1,1,1,0,1,1,0,1,1,2,0,Tejipió
21865,1.0,1.0,35.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
28764,1.0,0.0,40.0,0,1,0,0,0,1,1,1,0,1,1,2,0,Tamarineira
5792,700.0,200.0,77.0,0,1,0,0,0,0,0,0,0,3,1,3,0,Torre
7869,1.0,1.0,63.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Boa Viagem
36506,650.0,0.0,93.0,1,1,0,1,0,1,1,1,1,2,2,3,1,Boa Viagem
73532,1.0,1.0,43.0,1,1,0,0,0,0,1,0,0,1,1,2,1,Imbiribeira
8095,550.0,115.0,67.0,1,1,0,1,0,1,1,1,1,2,1,3,1,Casa Amarela
49976,0.0,0.0,67.0,0,1,1,1,0,1,1,1,1,1,1,3,1,Ilha do Retiro
40625,570.0,0.0,70.0,0,1,0,0,0,0,0,0,0,2,1,3,0,Torre
71892,1.0,1.0,52.0,1,1,1,1,0,1,1,0,0,2,1,2,0,Casa Amarela
40629,750.0,110.0,118.0,0,1,0,1,0,0,0,0,0,3,0,3,0,Boa Vista
55735,1468.0,345.0,111.0,0,1,0,1,0,0,1,1,1,1,1,3,1,Boa Viagem
41288,-1.0,-1.0,65.0,1,1,0,1,0,1,1,1,1,2,1,3,1,Rosarinho
12120,1.0,1.0,51.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Encruzilhada
61687,1171.0,179.0,93.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Boa Viagem
18483,0.0,0.0,25.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Boa Vista
4833,1.0,1.0,68.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Boa Vista
10534,1.0,1.0,67.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Ilha do Retiro
57399,550.0,160.0,60.0,0,1,0,1,0,1,1,1,0,2,1,2,1,Pina
36194,600.0,145.0,55.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Torreão
59232,0.0,0.0,51.0,0,1,0,1,0,1,0,0,0,1,1,2,0,Zumbi
9579,1.0,1.0,63.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Boa Viagem
57458,673.0,0.0,44.0,0,1,0,0,0,0,0,1,0,2,1,2,1,Parnamirim
31245,1.0,1.0,72.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Encruzilhada
47514,0.0,0.0,64.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Boa Viagem
70947,0.0,0.0,46.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Imbiribeira
75354,250.0,2.0,49.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Sancho
15753,707.0,183.0,49.0,1,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
44313,460.0,0.0,35.0,0,1,0,0,1,0,0,0,0,1,1,1,0,Boa Viagem
61167,646.0,0.0,142.0,0,1,0,0,0,0,0,0,0,1,1,3,0,Prado
65116,740.0,290.0,83.0,1,1,1,1,1,1,0,1,0,2,2,3,1,Rosarinho
34361,655.0,340.0,79.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Casa Amarela
62370,0.0,0.0,87.0,1,1,0,1,0,1,1,0,0,1,2,3,1,Madalena
65283,857.0,258.0,93.0,0,1,0,1,0,1,1,1,0,2,2,3,1,Madalena
13840,1.0,1.0,53.0,1,1,0,1,0,1,1,1,0,2,1,2,0,Imbiribeira
49480,0.0,0.0,34.0,1,1,1,1,0,1,0,1,0,1,1,1,0,Parnamirim
63406,539.0,143.0,34.0,1,1,1,1,1,1,1,1,1,1,1,1,0,Boa Viagem
5210,1.0,1.0,55.0,1,1,1,0,0,1,0,1,1,1,1,2,0,Santo Amaro
35627,0.0,0.0,60.0,1,1,1,1,0,1,1,1,1,1,1,3,0,Jardim São Paulo
71111,1.0,1.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
11666,650.0,120.0,40.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Madalena
